Entry ID,Content ID,Datetime,Content Type,Category,Reaction Type,Sentiment,Score
219,b18cb63f-4c8e-44ee-a47f-541e95191d11,11/21/2020 8:24:23,Photo,Public Speaking,Hate,Negative,5.00
220,b18cb63f-4c8e-44ee-a47f-541e95191d11,4/15/2021 13:50:58,Photo,Public Speaking,Scared,Negative,15.00
221,b18cb63f-4c8e-44ee-a47f-541e95191d11,6/30/2020 1:14:13,Photo,Public Speaking,Love,Positive,65.00
222,b18cb63f-4c8e-44ee-a47f-541e95191d11,12/1/2020 15:06:19,Photo,Public Speaking,Want,Positive,70.00
223,b18cb63f-4c8e-44ee-a47f-541e95191d11,11/7/2020 0:47:34,Photo,Public Speaking,Scared,Negative,15.00
224,5118e9c5-1377-4cc5-a486-65b35b7b7b76,6/30/2020 13:08:43,Gif,Science,Super Love,Positive,75.00
225,5118e9c5-1377-4cc5-a486-65b35b7b7b76,8/4/2020 3:09:30,Gif,Science,Heart,Positive,60.00
226,5118e9c5-1377-4cc5-a486-65b35b7b7b76,7/28/2020 7:01:21,Gif,Science,Intrigued,Positive,45.00
227,5118e9c5-1377-4cc5-a486-65b35b7b7b76,10/25/2020 2:39:21,Gif,Science,Super Love,Positive,75.00
228,5118e9c5-1377-4cc5-a486-65b35b7b7b76,7/5/2020 3:37:53,Gif,Science,Worried,Negative,12.00
229,5118e9c5-1377-4cc5-a486-65b35b7b7b76,4/28/2021 15:16:13,Gif,Science,Cherish,Positive,70.00
230,5118e9c5-1377-4cc5-a486-65b35b7b7b76,1/31/2021 0:54:10,Gif,Science,Indifferent,Neutral,20.00
231,5118e9c5-1377-4cc5-a486-65b35b7b7b76,8/29/2020 11:37:51,Gif,Science,Adore,Positive,72.00
232,5118e9c5-1377-4cc5-a486-65b35b7b7b76,10/15/2020 12:09:51,Gif,Science,Intrigued,Positive,45.00
233,5118e9c5-1377-4cc5-a486-65b35b7b7b76,8/2/2020 21:20:42,Gif,Science,Love,Positive,65.00
234,5118e9c5-1377-4cc5-a486-65b35b7b7b76,10/31/2020 21:46:10,Gif,Science,Scared,Negative,15.00
235,5118e9c5-1377-4cc5-a486-65b35b7b7b76,10/12/2020 9:40:05,Gif,Science,Heart,Positive,60.00
236,5118e9c5-1377-4cc5-a486-65b35b7b7b76,12/12/2020 12:22:24,Gif,Science,Want,Positive,70.00
237,5118e9c5-1377-4cc5-a486-65b35b7b7b76,1/9/2021 16:37:02,Gif,Science,Like,Positive,50.00
238,5118e9c5-1377-4cc5-a486-65b35b7b7b76,8/23/2020 4:39:40,Gif,Science,Hate,Negative,5.00
239,5118e9c5-1377-4cc5-a486-65b35b7b7b76,12/22/2020 4:20:41,Gif,Science,Love,Positive,65.00
240,5118e9c5-1377-4cc5-a486-65b35b7b7b76,11/7/2020 8:49:52,Gif,Science,Disgust,Negative,0.00
241,5118e9c5-1377-4cc5-a486-65b35b7b7b76,4/17/2021 22:45:10,Gif,Science,Adore,Positive,72.00
242,5118e9c5-1377-4cc5-a486-65b35b7b7b76,4/21/2021 0:21:08,Gif,Science,Scared,Negative,15.00
243,5118e9c5-1377-4cc5-a486-65b35b7b7b76,7/19/2020 10:33:01,Gif,Science,Intrigued,Positive,45.00
244,5118e9c5-1377-4cc5-a486-65b35b7b7b76,7/6/2020 2:08:44,Gif,Science,Intrigued,Positive,45.00
245,5118e9c5-1377-4cc5-a486-65b35b7b7b76,3/26/2021 5:42:40,Gif,Science,Love,Positive,65.00
246,0be59876-d70c-486c-8e0b-a06bef7a2cd6,9/13/2020 11:24:46,Gif,Tennis,Cherish,Positive,70.00
247,0be59876-d70c-486c-8e0b-a06bef7a2cd6,1/28/2021 21:06:52,Gif,Tennis,Worried,Negative,12.00
248,0be59876-d70c-486c-8e0b-a06bef7a2cd6,1/20/2021 1:15:51,Gif,Tennis,Indifferent,Neutral,20.00
249,0be59876-d70c-486c-8e0b-a06bef7a2cd6,9/3/2020 1:15:28,Gif,Tennis,Super Love,Positive,75.00
250,0be59876-d70c-486c-8e0b-a06bef7a2cd6,1/9/2021 10:46:06,Gif,Tennis,Worried,Negative,12.00
251,0be59876-d70c-486c-8e0b-a06bef7a2cd6,9/19/2020 22:29:36,Gif,Tennis,Indifferent,Neutral,20.00
252,0be59876-d70c-486c-8e0b-a06bef7a2cd6,5/29/2021 7:21:43,Gif,Tennis,Super Love,Positive,75.00
253,0be59876-d70c-486c-8e0b-a06bef7a2cd6,5/15/2021 19:04:28,Gif,Tennis,Worried,Negative,12.00
254,0be59876-d70c-486c-8e0b-a06bef7a2cd6,8/15/2020 12:27:11,Gif,Tennis,Intrigued,Positive,45.00
255,0be59876-d70c-486c-8e0b-a06bef7a2cd6,3/31/2021 15:51:15,Gif,Tennis,Disgust,Negative,0.00
256,0be59876-d70c-486c-8e0b-a06bef7a2cd6,2/15/2021 3:32:10,Gif,Tennis,Peeking,Neutral,35.00
257,0be59876-d70c-486c-8e0b-a06bef7a2cd6,3/29/2021 19:03:01,Gif,Tennis,Scared,Negative,15.00
258,0be59876-d70c-486c-8e0b-a06bef7a2cd6,7/29/2020 10:40:21,Gif,Tennis,Scared,Negative,15.00
259,0be59876-d70c-486c-8e0b-a06bef7a2cd6,5/8/2021 13:47:13,Gif,Tennis,Hate,Negative,5.00
260,0be59876-d70c-486c-8e0b-a06bef7a2cd6,11/6/2020 2:36:08,Gif,Tennis,Heart,Positive,60.00
261,0be59876-d70c-486c-8e0b-a06bef7a2cd6,7/25/2020 16:31:01,Gif,Tennis,Super Love,Positive,75.00
262,0be59876-d70c-486c-8e0b-a06bef7a2cd6,12/4/2020 0:56:40,Gif,Tennis,Worried,Negative,12.00
263,0be59876-d70c-486c-8e0b-a06bef7a2cd6,9/22/2020 2:08:51,Gif,Tennis,Super Love,Positive,75.00
264,0be59876-d70c-486c-8e0b-a06bef7a2cd6,7/5/2020 5:50:42,Gif,Tennis,Hate,Negative,5.00
265,0be59876-d70c-486c-8e0b-a06bef7a2cd6,10/20/2020 12:11:09,Gif,Tennis,Want,Positive,70.00
266,0be59876-d70c-486c-8e0b-a06bef7a2cd6,1/11/2021 6:02:02,Gif,Tennis,Heart,Positive,60.00
267,0be59876-d70c-486c-8e0b-a06bef7a2cd6,2/28/2021 7:51:53,Gif,Tennis,Want,Positive,70.00
268,0be59876-d70c-486c-8e0b-a06bef7a2cd6,12/6/2020 13:45:28,Gif,Tennis,Intrigued,Positive,45.00
269,0be59876-d70c-486c-8e0b-a06bef7a2cd6,5/5/2021 9:54:26,Gif,Tennis,Peeking,Neutral,35.00
270,0be59876-d70c-486c-8e0b-a06bef7a2cd6,8/27/2020 18:36:22,Gif,Tennis,Interested,Positive,30.00
271,0be59876-d70c-486c-8e0b-a06bef7a2cd6,10/15/2020 1:29:34,Gif,Tennis,Heart,Positive,60.00
272,0be59876-d70c-486c-8e0b-a06bef7a2cd6,1/15/2021 11:33:42,Gif,Tennis,Peeking,Neutral,35.00
273,0be59876-d70c-486c-8e0b-a06bef7a2cd6,3/1/2021 20:26:23,Gif,Tennis,Intrigued,Positive,45.00
274,0be59876-d70c-486c-8e0b-a06bef7a2cd6,11/28/2020 2:11:34,Gif,Tennis,Peeking,Neutral,35.00
275,0be59876-d70c-486c-8e0b-a06bef7a2cd6,6/26/2020 19:05:37,Gif,Tennis,Heart,Positive,60.00
276,0be59876-d70c-486c-8e0b-a06bef7a2cd6,12/30/2020 13:37:07,Gif,Tennis,Cherish,Positive,70.00
277,0be59876-d70c-486c-8e0b-a06bef7a2cd6,2/14/2021 21:15:34,Gif,Tennis,Super Love,Positive,75.00
278,0be59876-d70c-486c-8e0b-a06bef7a2cd6,3/27/2021 20:07:46,Gif,Tennis,Cherish,Positive,70.00
279,0be59876-d70c-486c-8e0b-a06bef7a2cd6,8/23/2020 7:38:36,Gif,Tennis,Dislike,Negative,10.00
280,0be59876-d70c-486c-8e0b-a06bef7a2cd6,11/9/2020 8:23:03,Gif,Tennis,Heart,Positive,60.00
281,0be59876-d70c-486c-8e0b-a06bef7a2cd6,5/12/2021 20:45:29,Gif,Tennis,Hate,Negative,5.00
282,0be59876-d70c-486c-8e0b-a06bef7a2cd6,4/15/2021 13:23:20,Gif,Tennis,Hate,Negative,5.00
283,0be59876-d70c-486c-8e0b-a06bef7a2cd6,8/16/2020 22:58:59,Gif,Tennis,Peeking,Neutral,35.00
284,0be59876-d70c-486c-8e0b-a06bef7a2cd6,9/11/2020 16:22:49,Gif,Tennis,Disgust,Negative,0.00
285,0be59876-d70c-486c-8e0b-a06bef7a2cd6,4/13/2021 1:43:25,Gif,Tennis,Intrigued,Positive,45.00
286,0be59876-d70c-486c-8e0b-a06bef7a2cd6,12/13/2020 15:59:17,Gif,Tennis,Cherish,Positive,70.00
287,0be59876-d70c-486c-8e0b-a06bef7a2cd6,12/3/2020 8:08:06,Gif,Tennis,Dislike,Negative,10.00
288,0be59876-d70c-486c-8e0b-a06bef7a2cd6,10/13/2020 16:31:34,Gif,Tennis,Disgust,Negative,0.00
289,0be59876-d70c-486c-8e0b-a06bef7a2cd6,12/4/2020 10:04:19,Gif,Tennis,Want,Positive,70.00
290,0be59876-d70c-486c-8e0b-a06bef7a2cd6,1/25/2021 11:00:32,Gif,Tennis,Peeking,Neutral,35.00
291,0be59876-d70c-486c-8e0b-a06bef7a2cd6,5/4/2021 19:40:16,Gif,Tennis,Hate,Negative,5.00
292,0be59876-d70c-486c-8e0b-a06bef7a2cd6,7/23/2020 19:31:31,Gif,Tennis,Disgust,Negative,0.00
293,81abd65a-3b76-4574-a0a7-db6bf7184ae2,1/6/2021 6:08:01,Video,Food,Love,Positive,65.00
294,81abd65a-3b76-4574-a0a7-db6bf7184ae2,10/21/2020 3:48:31,Video,Food,Worried,Negative,12.00
295,81abd65a-3b76-4574-a0a7-db6bf7184ae2,2/23/2021 22:36:09,Video,Food,Worried,Negative,12.00
296,81abd65a-3b76-4574-a0a7-db6bf7184ae2,1/26/2021 1:00:43,Video,Food,Super Love,Positive,75.00
297,81abd65a-3b76-4574-a0a7-db6bf7184ae2,12/18/2020 14:07:00,Video,Food,Peeking,Neutral,35.00
298,81abd65a-3b76-4574-a0a7-db6bf7184ae2,5/23/2021 23:27:54,Video,Food,Indifferent,Neutral,20.00
299,81abd65a-3b76-4574-a0a7-db6bf7184ae2,10/31/2020 3:17:05,Video,Food,Worried,Negative,12.00
300,81abd65a-3b76-4574-a0a7-db6bf7184ae2,2/20/2021 20:02:26,Video,Food,Indifferent,Neutral,20.00
301,81abd65a-3b76-4574-a0a7-db6bf7184ae2,10/28/2020 13:14:29,Video,Food,Super Love,Positive,75.00
302,81abd65a-3b76-4574-a0a7-db6bf7184ae2,8/30/2020 0:08:16,Video,Food,Peeking,Neutral,35.00
303,81abd65a-3b76-4574-a0a7-db6bf7184ae2,12/8/2020 13:12:56,Video,Food,Disgust,Negative,0.00
304,81abd65a-3b76-4574-a0a7-db6bf7184ae2,11/4/2020 21:06:52,Video,Food,Scared,Negative,15.00
305,81abd65a-3b76-4574-a0a7-db6bf7184ae2,8/24/2020 13:48:29,Video,Food,Scared,Negative,15.00
306,81abd65a-3b76-4574-a0a7-db6bf7184ae2,1/5/2021 13:15:46,Video,Food,Disgust,Negative,0.00
307,81abd65a-3b76-4574-a0a7-db6bf7184ae2,2/28/2021 9:21:36,Video,Food,Adore,Positive,72.00
308,81abd65a-3b76-4574-a0a7-db6bf7184ae2,9/22/2020 4:09:35,Video,Food,Dislike,Negative,10.00
309,81abd65a-3b76-4574-a0a7-db6bf7184ae2,11/8/2020 2:43:54,Video,Food,Disgust,Negative,0.00
310,81abd65a-3b76-4574-a0a7-db6bf7184ae2,10/26/2020 11:48:40,Video,Food,Love,Positive,65.00
311,81abd65a-3b76-4574-a0a7-db6bf7184ae2,11/4/2020 14:58:21,Video,Food,Heart,Positive,60.00
312,81abd65a-3b76-4574-a0a7-db6bf7184ae2,5/31/2021 1:24:35,Video,Food,Love,Positive,65.00
313,81abd65a-3b76-4574-a0a7-db6bf7184ae2,3/7/2021 6:31:09,Video,Food,Peeking,Neutral,35.00
314,81abd65a-3b76-4574-a0a7-db6bf7184ae2,6/17/2021 23:27:43,Video,Food,Intrigued,Positive,45.00
315,81abd65a-3b76-4574-a0a7-db6bf7184ae2,7/27/2020 23:54:47,Video,Food,Intrigued,Positive,45.00
316,81abd65a-3b76-4574-a0a7-db6bf7184ae2,4/19/2021 1:45:56,Video,Food,Disgust,Negative,0.00
317,81abd65a-3b76-4574-a0a7-db6bf7184ae2,10/5/2020 13:55:20,Video,Food,Like,Positive,50.00
318,81abd65a-3b76-4574-a0a7-db6bf7184ae2,9/28/2020 8:49:01,Video,Food,Super Love,Positive,75.00
319,81abd65a-3b76-4574-a0a7-db6bf7184ae2,2/25/2021 4:02:48,Video,Food,Dislike,Negative,10.00
320,81abd65a-3b76-4574-a0a7-db6bf7184ae2,12/24/2020 22:31:22,Video,Food,Heart,Positive,60.00
321,81abd65a-3b76-4574-a0a7-db6bf7184ae2,6/15/2021 12:15:12,Video,Food,Heart,Positive,60.00
322,81abd65a-3b76-4574-a0a7-db6bf7184ae2,5/3/2021 23:10:25,Video,Food,Dislike,Negative,10.00
323,81abd65a-3b76-4574-a0a7-db6bf7184ae2,2/12/2021 4:23:19,Video,Food,Intrigued,Positive,45.00
324,81abd65a-3b76-4574-a0a7-db6bf7184ae2,8/31/2020 0:39:35,Video,Food,Adore,Positive,72.00
325,81abd65a-3b76-4574-a0a7-db6bf7184ae2,1/11/2021 8:47:58,Video,Food,Indifferent,Neutral,20.00
326,81abd65a-3b76-4574-a0a7-db6bf7184ae2,8/2/2020 20:28:34,Video,Food,Super Love,Positive,75.00
327,81abd65a-3b76-4574-a0a7-db6bf7184ae2,10/18/2020 12:49:22,Video,Food,Disgust,Negative,0.00
328,81abd65a-3b76-4574-a0a7-db6bf7184ae2,3/28/2021 8:08:25,Video,Food,Peeking,Neutral,35.00
329,81abd65a-3b76-4574-a0a7-db6bf7184ae2,2/11/2021 4:02:30,Video,Food,Super Love,Positive,75.00
330,81abd65a-3b76-4574-a0a7-db6bf7184ae2,8/12/2020 23:43:02,Video,Food,Heart,Positive,60.00
331,81abd65a-3b76-4574-a0a7-db6bf7184ae2,1/7/2021 2:48:35,Video,Food,Scared,Negative,15.00
332,81abd65a-3b76-4574-a0a7-db6bf7184ae2,10/27/2020 3:58:50,Video,Food,Interested,Positive,30.00
333,81abd65a-3b76-4574-a0a7-db6bf7184ae2,2/19/2021 0:55:24,Video,Food,Scared,Negative,15.00
334,81abd65a-3b76-4574-a0a7-db6bf7184ae2,6/8/2021 10:45:12,Video,Food,Super Love,Positive,75.00
335,81abd65a-3b76-4574-a0a7-db6bf7184ae2,10/18/2020 4:17:57,Video,Food,Like,Positive,50.00
336,81abd65a-3b76-4574-a0a7-db6bf7184ae2,11/5/2020 13:54:53,Video,Food,Super Love,Positive,75.00
337,81abd65a-3b76-4574-a0a7-db6bf7184ae2,8/16/2020 12:12:47,Video,Food,Intrigued,Positive,45.00
338,81abd65a-3b76-4574-a0a7-db6bf7184ae2,10/14/2020 14:55:56,Video,Food,Scared,Negative,15.00
339,81abd65a-3b76-4574-a0a7-db6bf7184ae2,4/1/2021 12:04:53,Video,Food,Peeking,Neutral,35.00
340,81abd65a-3b76-4574-a0a7-db6bf7184ae2,9/25/2020 6:17:26,Video,Food,Like,Positive,50.00
341,e6ee2244-9382-49a9-8cbf-fa54aaaa2392,3/3/2021 18:40:34,Audio,Travel,Intrigued,Positive,45.00
342,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,10/30/2020 3:52:21,Gif,Fitness,Interested,Positive,30.00
343,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,2/12/2021 5:48:42,Gif,Fitness,Like,Positive,50.00
344,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,2/8/2021 3:28:00,Gif,Fitness,Disgust,Negative,0.00
345,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,4/2/2021 7:49:50,Gif,Fitness,Interested,Positive,30.00
346,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,6/30/2020 5:53:45,Gif,Fitness,Worried,Negative,12.00
347,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,10/22/2020 23:10:08,Gif,Fitness,Worried,Negative,12.00
348,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,6/16/2021 13:46:38,Gif,Fitness,Indifferent,Neutral,20.00
349,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,8/10/2020 13:42:50,Gif,Fitness,Cherish,Positive,70.00
350,f332d362-dc48-46c2-a64b-641157c0987e,7/26/2020 19:34:55,Gif,Soccer,Adore,Positive,72.00
351,f332d362-dc48-46c2-a64b-641157c0987e,12/12/2020 15:31:52,Gif,Soccer,Interested,Positive,30.00
352,f332d362-dc48-46c2-a64b-641157c0987e,8/21/2020 15:22:44,Gif,Soccer,Want,Positive,70.00
353,f332d362-dc48-46c2-a64b-641157c0987e,5/31/2021 20:37:12,Gif,Soccer,Indifferent,Neutral,20.00
354,f332d362-dc48-46c2-a64b-641157c0987e,2/14/2021 6:00:42,Gif,Soccer,Indifferent,Neutral,20.00
355,f332d362-dc48-46c2-a64b-641157c0987e,2/15/2021 20:35:25,Gif,Soccer,Disgust,Negative,0.00
356,a2e93b29-9259-4092-a4d7-62d5e823bb74,9/8/2020 14:01:57,Video,Public Speaking,Hate,Negative,5.00
357,a2e93b29-9259-4092-a4d7-62d5e823bb74,10/28/2020 7:37:33,Video,Public Speaking,Worried,Negative,12.00
358,a2e93b29-9259-4092-a4d7-62d5e823bb74,11/21/2020 19:53:48,Video,Public Speaking,Interested,Positive,30.00
359,a2e93b29-9259-4092-a4d7-62d5e823bb74,10/16/2020 22:41:35,Video,Public Speaking,Scared,Negative,15.00
360,a2e93b29-9259-4092-a4d7-62d5e823bb74,1/8/2021 12:46:55,Video,Public Speaking,Hate,Negative,5.00
361,a2e93b29-9259-4092-a4d7-62d5e823bb74,9/7/2020 6:55:04,Video,Public Speaking,Want,Positive,70.00
362,a2e93b29-9259-4092-a4d7-62d5e823bb74,1/26/2021 16:14:57,Video,Public Speaking,Hate,Negative,5.00
363,a2e93b29-9259-4092-a4d7-62d5e823bb74,9/15/2020 22:47:26,Video,Public Speaking,Worried,Negative,12.00
364,a2e93b29-9259-4092-a4d7-62d5e823bb74,11/9/2020 0:34:16,Video,Public Speaking,Love,Positive,65.00
365,a2e93b29-9259-4092-a4d7-62d5e823bb74,9/3/2020 13:36:20,Video,Public Speaking,Like,Positive,50.00
366,a2e93b29-9259-4092-a4d7-62d5e823bb74,2/1/2021 4:49:33,Video,Public Speaking,Indifferent,Neutral,20.00
367,a2e93b29-9259-4092-a4d7-62d5e823bb74,4/14/2021 18:36:31,Video,Public Speaking,Want,Positive,70.00
368,a2e93b29-9259-4092-a4d7-62d5e823bb74,1/12/2021 11:57:12,Video,Public Speaking,Love,Positive,65.00
369,a2e93b29-9259-4092-a4d7-62d5e823bb74,11/2/2020 22:53:01,Video,Public Speaking,Dislike,Negative,10.00
370,a2e93b29-9259-4092-a4d7-62d5e823bb74,3/8/2021 0:05:02,Video,Public Speaking,Heart,Positive,60.00
371,a2e93b29-9259-4092-a4d7-62d5e823bb74,9/14/2020 5:11:58,Video,Public Speaking,Want,Positive,70.00
372,a2e93b29-9259-4092-a4d7-62d5e823bb74,7/28/2020 9:50:53,Video,Public Speaking,Dislike,Negative,10.00
373,a2e93b29-9259-4092-a4d7-62d5e823bb74,6/30/2020 1:25:28,Video,Public Speaking,Want,Positive,70.00
374,a2e93b29-9259-4092-a4d7-62d5e823bb74,1/26/2021 19:53:46,Video,Public Speaking,Adore,Positive,72.00
375,a2e93b29-9259-4092-a4d7-62d5e823bb74,6/30/2020 7:10:06,Video,Public Speaking,Cherish,Positive,70.00
376,a2e93b29-9259-4092-a4d7-62d5e823bb74,5/19/2021 16:20:37,Video,Public Speaking,Adore,Positive,72.00
377,a2e93b29-9259-4092-a4d7-62d5e823bb74,3/11/2021 23:55:36,Video,Public Speaking,Want,Positive,70.00
378,a2e93b29-9259-4092-a4d7-62d5e823bb74,10/17/2020 22:39:24,Video,Public Speaking,Want,Positive,70.00
379,a2e93b29-9259-4092-a4d7-62d5e823bb74,4/12/2021 17:12:48,Video,Public Speaking,Adore,Positive,72.00
380,a2e93b29-9259-4092-a4d7-62d5e823bb74,11/25/2020 1:57:44,Video,Public Speaking,Hate,Negative,5.00
381,a2e93b29-9259-4092-a4d7-62d5e823bb74,6/9/2021 9:41:37,Video,Public Speaking,Disgust,Negative,0.00
382,a2e93b29-9259-4092-a4d7-62d5e823bb74,5/20/2021 17:51:52,Video,Public Speaking,Peeking,Neutral,35.00
383,a2e93b29-9259-4092-a4d7-62d5e823bb74,9/30/2020 18:09:27,Video,Public Speaking,Hate,Negative,5.00
384,a2e93b29-9259-4092-a4d7-62d5e823bb74,10/7/2020 16:03:38,Video,Public Speaking,Super Love,Positive,75.00
385,a2e93b29-9259-4092-a4d7-62d5e823bb74,10/7/2020 1:24:33,Video,Public Speaking,Scared,Negative,15.00
386,a2e93b29-9259-4092-a4d7-62d5e823bb74,1/11/2021 16:13:14,Video,Public Speaking,Scared,Negative,15.00
387,a2e93b29-9259-4092-a4d7-62d5e823bb74,12/26/2020 6:13:28,Video,Public Speaking,Disgust,Negative,0.00
388,a2e93b29-9259-4092-a4d7-62d5e823bb74,6/15/2021 17:31:50,Video,Public Speaking,Disgust,Negative,0.00
389,a2e93b29-9259-4092-a4d7-62d5e823bb74,5/21/2021 9:25:49,Video,Public Speaking,Scared,Negative,15.00
390,a2e93b29-9259-4092-a4d7-62d5e823bb74,11/14/2020 15:11:03,Video,Public Speaking,Intrigued,Positive,45.00
391,a2e93b29-9259-4092-a4d7-62d5e823bb74,5/5/2021 15:38:53,Video,Public Speaking,Super Love,Positive,75.00
392,a2e93b29-9259-4092-a4d7-62d5e823bb74,8/17/2020 10:08:59,Video,Public Speaking,Interested,Positive,30.00
393,a2e93b29-9259-4092-a4d7-62d5e823bb74,12/31/2020 5:53:41,Video,Public Speaking,Intrigued,Positive,45.00
394,9b3a6d30-48e8-476c-82be-9031524bd04d,11/21/2020 3:14:44,Video,Food,Disgust,Negative,0.00
395,9b3a6d30-48e8-476c-82be-9031524bd04d,10/5/2020 18:00:47,Video,Food,Hate,Negative,5.00
396,9b3a6d30-48e8-476c-82be-9031524bd04d,5/28/2021 15:20:37,Video,Food,Cherish,Positive,70.00
397,9b3a6d30-48e8-476c-82be-9031524bd04d,1/12/2021 12:14:41,Video,Food,Hate,Negative,5.00
398,9b3a6d30-48e8-476c-82be-9031524bd04d,2/20/2021 0:07:04,Video,Food,Scared,Negative,15.00
399,9b3a6d30-48e8-476c-82be-9031524bd04d,7/14/2020 21:01:13,Video,Food,Intrigued,Positive,45.00
400,9b3a6d30-48e8-476c-82be-9031524bd04d,6/5/2021 10:04:02,Video,Food,Worried,Negative,12.00
401,9b3a6d30-48e8-476c-82be-9031524bd04d,3/23/2021 1:55:33,Video,Food,Want,Positive,70.00
402,9b3a6d30-48e8-476c-82be-9031524bd04d,5/18/2021 9:52:53,Video,Food,Cherish,Positive,70.00
403,9b3a6d30-48e8-476c-82be-9031524bd04d,8/31/2020 5:22:31,Video,Food,Scared,Negative,15.00
404,9b3a6d30-48e8-476c-82be-9031524bd04d,6/4/2021 16:57:48,Video,Food,Like,Positive,50.00
405,9b3a6d30-48e8-476c-82be-9031524bd04d,1/1/2021 11:23:50,Video,Food,Disgust,Negative,0.00
406,9b3a6d30-48e8-476c-82be-9031524bd04d,5/29/2021 4:16:37,Video,Food,Dislike,Negative,10.00
407,9b3a6d30-48e8-476c-82be-9031524bd04d,7/18/2020 10:43:22,Video,Food,Interested,Positive,30.00
408,9b3a6d30-48e8-476c-82be-9031524bd04d,11/7/2020 1:54:43,Video,Food,Adore,Positive,72.00
409,9b3a6d30-48e8-476c-82be-9031524bd04d,8/11/2020 12:01:55,Video,Food,Like,Positive,50.00
410,9b3a6d30-48e8-476c-82be-9031524bd04d,7/24/2020 18:23:18,Video,Food,Dislike,Negative,10.00
411,9b3a6d30-48e8-476c-82be-9031524bd04d,10/8/2020 8:38:12,Video,Food,Scared,Negative,15.00
412,9b3a6d30-48e8-476c-82be-9031524bd04d,2/5/2021 13:05:01,Video,Food,Indifferent,Neutral,20.00
413,9b3a6d30-48e8-476c-82be-9031524bd04d,11/9/2020 3:05:47,Video,Food,Indifferent,Neutral,20.00
414,9b3a6d30-48e8-476c-82be-9031524bd04d,7/26/2020 10:36:35,Video,Food,Interested,Positive,30.00
415,9b3a6d30-48e8-476c-82be-9031524bd04d,5/19/2021 4:30:38,Video,Food,Like,Positive,50.00
416,9b3a6d30-48e8-476c-82be-9031524bd04d,11/15/2020 22:53:12,Video,Food,Super Love,Positive,75.00
417,9b3a6d30-48e8-476c-82be-9031524bd04d,2/4/2021 13:45:52,Video,Food,Worried,Negative,12.00
418,9b3a6d30-48e8-476c-82be-9031524bd04d,8/1/2020 23:38:51,Video,Food,Intrigued,Positive,45.00
419,9b3a6d30-48e8-476c-82be-9031524bd04d,9/22/2020 17:07:18,Video,Food,Super Love,Positive,75.00
420,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,5/21/2021 12:47:49,Video,Tennis,Adore,Positive,72.00
421,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,2/25/2021 12:05:38,Video,Tennis,Peeking,Neutral,35.00
422,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,4/10/2021 9:41:43,Video,Tennis,Disgust,Negative,0.00
423,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,4/6/2021 19:56:38,Video,Tennis,Worried,Negative,12.00
424,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,4/5/2021 16:42:13,Video,Tennis,Worried,Negative,12.00
425,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,12/14/2020 12:53:01,Video,Tennis,Disgust,Negative,0.00
426,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,3/6/2021 10:03:19,Video,Tennis,Heart,Positive,60.00
427,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,10/12/2020 1:42:57,Video,Tennis,Hate,Negative,5.00
428,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,11/14/2020 10:25:46,Video,Tennis,Like,Positive,50.00
429,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,6/7/2021 12:44:11,Video,Tennis,Scared,Negative,15.00
430,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,2/13/2021 13:45:04,Video,Tennis,Hate,Negative,5.00
431,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,5/8/2021 11:21:04,Video,Tennis,Love,Positive,65.00
432,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,11/20/2020 19:09:52,Video,Tennis,Scared,Negative,15.00
433,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,7/18/2020 3:52:55,Video,Tennis,Want,Positive,70.00
434,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,8/27/2020 15:23:50,Video,Tennis,Love,Positive,65.00
435,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,9/29/2020 2:49:19,Video,Tennis,Dislike,Negative,10.00
436,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,8/17/2020 14:29:47,Video,Tennis,Like,Positive,50.00
437,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,8/16/2020 17:45:53,Video,Tennis,Want,Positive,70.00
438,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,7/6/2020 0:08:33,Video,Tennis,Like,Positive,50.00
439,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,7/22/2020 1:15:31,Video,Tennis,Heart,Positive,60.00
